SID,DAY,OPENINGTIME,CLOSINGTIME
623,3,00:00,3:45
623,3,8:00,17:45
623,5,15:45,23:59
623,6,00:00,1:45
623,6,10:30,21:30
624,0,00:00,23:59
624,3,15:00,22:15
624,1,9:30,20:45
624,5,9:30,20:45
624,2,5:00,8:15
624,4,11:30,19:15
624,6,11:30,19:15
625,0,00:00,23:59
625,3,14:45,19:45
625,1,13:15,15:00
625,2,17:00,18:45
625,4,6:00,22:00
625,5,14:15,21:45
625,6,13:00,23:59
625,0,00:00,2:30
626,0,00:00,23:59
626,1,00:00,23:59
626,5,11:00,15:15
626,2,8:00,10:15
626,6,8:00,10:15
626,3,10:30,20:00
626,4,12:00,20:15
627,0,6:15,14:45
627,1,10:45,12:30
627,2,12:30,21:15
627,3,16:30,20:00
627,6,16:30,20:00
627,4,9:30,20:45
627,5,14:15,23:45
628,0,14:15,23:59
628,1,00:00,12:00
628,1,15:45,23:59
628,2,00:00,2:00
628,2,12:15,22:00
628,3,17:30,23:59
628,4,00:00,3:15
628,4,14:00,20:15
628,5,6:45,14:45
628,6,16:00,23:59
628,0,00:00,2:00
629,0,16:45,23:59
629,1,00:00,2:30
629,1,13:45,23:59
629,2,00:00,1:00
629,2,9:00,20:15
629,3,8:45,15:30
629,4,8:45,15:30
629,5,16:15,20:45
629,6,16:45,18:45
630,0,17:15,23:59
630,1,00:00,3:00
630,1,17:15,23:59
630,2,00:00,3:00
630,2,17:00,21:45
630,3,12:30,14:30
630,4,12:30,14:30
630,5,8:00,14:45
630,6,11:45,12:30
631,0,6:45,10:00
631,1,9:15,23:00
631,2,9:15,23:00
631,3,14:15,20:45
631,4,17:30,23:45
631,5,13:15,19:45
631,6,13:15,19:45
632,0,00:00,23:59
632,3,9:30,15:45
632,1,15:30,23:15
632,2,17:15,21:45
632,4,5:30,11:30
632,5,14:30,23:59
632,6,00:00,12:15
632,6,10:00,18:45
633,0,00:00,23:59
633,2,7:45,18:15
633,1,16:00,23:30
633,3,16:15,20:30
633,4,10:00,14:00
633,5,6:00,9:30
633,6,10:30,21:45
634,6,10:45,16:00
634,1,8:30,12:00
634,2,9:15,23:59
634,3,00:00,3:15
634,4,9:15,23:59
634,5,00:00,3:15
634,3,14:30,23:00
634,5,13:30,21:00
635,0,13:45,22:45
635,1,12:00,23:30
635,2,6:00,23:59
635,3,00:00,1:30
635,6,6:00,23:59
635,0,00:00,1:30
635,3,15:30,16:15
635,4,13:30,23:59
635,5,00:00,2:30
635,5,13:30,23:59
635,6,00:00,2:30
636,0,00:00,23:59
636,3,7:00,9:00
636,1,9:00,15:15
636,2,13:30,23:15
636,4,12:00,23:59
636,5,00:00,3:45
636,5,13:45,23:59
636,6,00:00,1:45
636,6,14:00,22:15
637,0,00:00,23:59
637,2,7:30,14:30
637,1,14:15,17:15
637,3,5:45,23:59
637,4,00:00,1:30
637,6,5:45,23:59
637,0,00:00,1:30
637,4,9:30,19:45
637,5,9:15,13:30
638,0,8:45,16:15
638,1,6:30,23:59
638,2,00:00,2:15
638,4,6:30,23:59
638,5,00:00,2:15
638,2,9:00,13:30
638,5,9:00,13:30
638,3,11:00,12:30
638,6,10:00,13:30
639,0,17:00,20:45
639,1,13:00,21:15
639,5,13:00,21:15
639,2,10:45,12:45
639,3,9:45,23:59
639,4,00:00,2:30
639,4,9:45,23:59
639,5,00:00,2:30
639,6,13:45,23:59
639,0,00:00,3:15
640,0,11:00,15:30
640,1,8:15,11:45
640,6,8:15,11:45
640,2,16:30,23:45
640,3,15:30,16:45
640,4,5:15,6:00
640,5,9:15,19:15
641,0,9:30,23:59
641,1,00:00,3:00
641,1,9:30,23:59
641,2,00:00,3:00
641,2,5:00,12:15
641,3,11:30,13:00
641,4,12:30,18:30
641,6,12:30,18:30
641,5,9:15,15:30
642,0,10:00,23:59
642,1,00:00,2:30
642,1,16:30,19:00
642,6,16:30,19:00
642,2,15:15,19:30
642,3,15:15,22:15
642,4,15:00,16:15
642,5,15:00,23:59
642,6,00:00,12:00
643,0,00:00,23:59
643,1,00:00,23:59
643,3,5:30,13:45
643,4,5:30,13:45
643,2,17:45,23:59
643,3,00:00,3:30
643,6,17:45,23:59
643,0,00:00,3:30
643,5,15:15,23:59
643,6,00:00,1:45
644,0,00:00,23:59
644,2,10:00,22:45
644,1,7:30,17:30
644,5,7:30,17:30
644,3,10:15,22:00
644,4,7:45,13:30
644,6,13:45,15:45
645,0,00:00,23:59
645,3,15:15,23:59
645,4,00:00,1:45
645,1,9:45,11:00
645,2,10:00,21:30
645,4,8:30,15:45
645,5,5:00,23:59
645,6,00:00,3:00
645,6,12:30,15:45
646,0,14:15,21:30
646,1,7:00,8:15
646,5,7:00,8:15
646,2,15:45,16:45
647,0,16:45,23:59
647,1,00:00,3:30
647,1,16:45,23:59
647,2,00:00,3:30
647,2,16:30,23:59
647,3,00:00,2:15
647,3,16:00,23:00
647,4,11:45,23:59
647,5,00:00,3:45
647,5,7:45,11:45
647,6,13:45,15:45
648,0,00:00,23:59
648,4,9:45,10:15
648,1,10:00,23:59
648,2,00:00,1:00
648,2,6:30,22:30
648,3,10:45,16:30
648,5,5:15,17:30
648,6,17:15,20:15
649,0,13:45,18:45
649,1,16:00,18:00
649,2,16:00,18:00
649,3,15:15,22:45
649,4,10:30,19:15
649,5,11:45,19:45
649,6,11:45,19:45
650,0,12:45,16:00
650,1,12:45,16:00
650,2,16:00,22:45
650,5,16:00,22:45
650,3,11:15,18:00
650,4,7:15,23:59
650,5,00:00,3:00
650,6,16:45,18:45
651,0,13:15,14:45
651,1,11:30,17:15
651,2,7:45,17:45
651,3,11:45,19:30
651,4,12:15,12:30
651,5,10:15,23:59
651,6,00:00,3:45
651,6,10:15,23:59
651,0,00:00,3:45
652,0,00:00,23:59
652,5,17:30,23:59
652,6,00:00,2:45
652,1,15:45,23:15
652,2,15:45,23:15
652,3,10:00,21:15
652,4,5:30,18:15
652,6,12:45,23:59
652,0,00:00,3:45
653,0,13:00,17:45
653,1,16:00,23:59
653,2,00:00,2:45
653,2,12:45,17:45
653,3,16:00,20:00
653,4,16:00,20:00
653,5,5:00,19:30
653,6,12:15,22:30
654,0,12:45,23:59
654,1,00:00,3:15
654,1,12:45,23:59
654,2,00:00,3:15
654,2,12:15,18:00
654,5,12:15,18:00
654,3,8:00,12:15
654,4,17:30,21:00
654,6,7:15,16:00
655,0,6:30,18:30
655,1,6:30,18:30
655,2,6:30,18:30
655,3,6:45,22:00
655,4,14:45,23:45
655,5,17:15,20:15
655,6,16:45,23:59
655,0,00:00,1:15
656,0,9:15,18:45
656,1,9:15,18:45
656,2,7:15,17:00
656,3,9:00,15:00
656,4,16:45,23:59
656,5,00:00,3:15
656,5,12:45,23:59
656,6,00:00,3:00
656,6,8:45,23:59
656,0,00:00,3:45
657,0,10:45,23:59
657,1,00:00,3:30
657,1,10:30,20:30
657,5,10:30,20:30
657,2,12:15,23:59
657,3,00:00,2:30
657,3,6:15,19:30
657,4,13:45,23:59
657,5,00:00,1:15
657,6,9:00,11:30
658,0,00:00,23:59
658,4,12:45,22:30
658,1,13:00,15:30
658,2,14:00,23:45
658,3,6:30,13:30
658,5,11:30,14:15
658,6,5:15,12:45
659,0,00:00,23:59
659,5,16:30,18:45
659,1,5:15,18:30
659,2,16:30,21:15
659,4,16:30,21:15
659,3,14:45,23:59
659,4,00:00,3:45
659,6,13:45,23:59
659,0,00:00,3:45
660,0,12:30,21:15
660,1,15:45,16:15
660,2,17:30,22:30
660,3,6:00,12:45
660,4,14:30,23:59
660,5,00:00,2:45
660,5,9:30,23:59
660,6,00:00,1:45
660,6,9:30,23:59
660,0,00:00,1:45
661,0,14:30,19:30
661,1,9:30,23:59
661,2,00:00,3:45
661,2,16:30,23:59
661,3,00:00,3:45
661,3,10:15,21:30
661,4,15:30,19:15
661,5,13:15,16:30
661,6,10:00,23:59
661,0,00:00,2:00
662,0,00:00,23:59
662,2,12:45,23:15
662,1,7:00,8:15
662,3,13:00,20:30
662,4,10:45,21:00
662,5,10:00,14:45
662,6,5:15,9:15
663,0,00:00,23:59
663,1,00:00,23:59
663,3,5:45,16:30
663,2,11:00,18:45
663,4,16:30,23:59
663,5,00:00,2:00
663,5,5:30,17:15
663,6,5:30,17:15
664,0,00:00,23:59
664,2,10:00,22:30
664,1,9:30,12:15
664,3,15:30,23:59
664,4,00:00,12:15
664,4,15:15,23:59
664,5,00:00,12:30
664,5,11:00,18:15
664,6,11:45,19:30
665,0,10:15,14:45
665,1,10:15,14:45
665,2,9:15,19:15
665,3,9:45,11:30
665,4,5:45,20:00
665,5,9:30,23:59
665,6,00:00,3:00
665,6,13:30,19:45
666,0,00:00,23:59
666,1,00:00,23:59
666,3,15:45,23:15
666,2,9:45,19:45
666,4,12:30,21:00
666,5,7:45,23:15
666,6,7:45,23:15
667,0,00:00,23:59
667,2,15:30,23:59
667,3,00:00,2:45
667,1,5:15,13:30
667,3,17:45,23:59
667,4,00:00,1:45
667,4,12:00,21:30
667,5,11:30,20:00
667,6,14:00,16:45
668,6,13:45,15:30
668,1,16:15,21:15
668,2,17:30,19:45
668,3,11:00,23:59
668,4,00:00,3:15
668,4,14:15,22:30
668,5,16:45,23:59
668,6,00:00,1:00
669,0,13:00,23:00
669,1,12:15,23:59
669,2,00:00,3:45
669,2,12:15,23:59
669,3,00:00,3:45
669,3,10:15,17:15
669,4,10:15,17:15
669,5,17:00,21:30
669,6,8:30,12:15
670,0,8:15,11:15
670,1,5:45,15:15
670,2,16:45,22:45
670,3,7:30,18:15
670,4,13:00,22:15
670,5,10:30,19:45
670,6,15:15,21:15
671,0,00:00,23:59
671,4,15:15,23:59
671,5,00:00,3:00
671,1,10:45,12:45
671,2,13:30,22:15
671,5,13:30,22:15
671,3,6:30,9:30
671,6,6:30,9:30
672,0,15:00,23:59
672,1,00:00,1:45
672,1,15:00,23:59
672,2,00:00,1:45
672,2,9:00,17:30
672,3,8:45,10:00
672,4,11:45,23:30
672,5,9:15,20:30
672,6,11:45,20:15
673,0,00:00,23:59
673,3,9:00,23:59
673,4,00:00,2:15
673,1,9:45,15:30
673,4,9:45,15:30
673,2,8:00,23:59
673,3,00:00,1:30
673,5,14:30,20:15
673,6,16:30,18:45
674,0,7:30,23:59
674,1,00:00,2:00
674,1,6:30,9:30
674,4,6:30,9:30
674,2,5:30,18:45
674,5,5:30,18:45
674,3,7:00,15:45
674,6,6:30,14:00
675,0,00:00,23:59
675,3,11:45,12:30
675,1,12:45,15:00
675,2,17:00,22:00
675,4,6:30,23:59
675,5,00:00,2:45
675,5,6:30,23:59
675,6,00:00,2:45
675,6,7:45,14:30
676,0,17:00,22:30
676,1,15:15,17:30
676,2,17:45,20:30
676,6,17:45,20:30
676,3,14:15,17:15
676,4,13:30,15:30
676,5,9:00,18:45
677,0,00:00,23:59
677,4,17:45,23:59
677,5,00:00,3:15
677,1,14:15,19:30
677,2,9:00,17:30
677,3,10:30,16:30
677,5,17:45,21:00
677,6,17:45,21:00
678,0,9:45,22:30
678,1,9:45,22:30
678,4,6:30,12:00
678,6,6:30,12:00
679,0,7:45,23:59
679,1,00:00,2:00
679,1,17:30,23:59
679,2,00:00,12:45
679,3,17:30,23:59
679,4,00:00,12:45
679,2,17:15,22:00
679,4,13:45,23:30
679,5,9:30,22:30
679,6,5:15,21:15
680,0,14:15,23:59
680,1,00:00,2:00
680,1,7:45,18:15
680,2,5:15,17:15
680,3,5:15,17:15
680,4,9:15,22:00
680,5,12:15,16:15
680,6,15:15,22:00
681,0,11:00,21:00
681,1,11:00,21:00
681,2,11:00,21:00
681,3,6:00,21:00
681,4,12:15,19:00
681,5,14:45,23:59
681,6,00:00,1:30
681,6,7:00,16:15
682,0,00:00,23:59
682,1,00:00,23:59
682,4,10:30,17:00
682,2,16:30,23:59
682,3,00:00,3:30
682,3,9:45,16:30
682,6,9:45,16:30
682,5,9:00,23:59
682,6,00:00,3:30
683,0,00:00,23:59
683,4,14:15,15:15
683,1,11:30,20:45
683,2,7:15,10:00
683,3,7:00,14:15
683,5,15:00,19:30
683,6,9:15,18:15
684,0,12:15,23:59
684,1,00:00,2:15
684,1,16:00,22:45
684,2,16:30,18:45
684,3,16:30,17:00
684,4,16:30,17:00
684,5,12:00,15:15
684,6,11:15,22:45
685,0,6:45,23:45
685,1,12:00,23:45
685,2,13:45,22:45
685,5,13:45,22:45
685,3,17:15,18:00
685,4,17:15,18:00
685,6,10:30,18:45
686,0,00:00,23:59
686,4,15:15,19:30
686,1,13:00,23:59
686,2,00:00,12:00
686,2,13:00,23:59
686,3,00:00,12:00
686,3,13:15,16:45
686,5,6:15,23:59
686,6,00:00,3:15
686,6,17:30,22:30
687,0,11:15,23:45
687,1,5:15,23:59
687,2,00:00,1:45
687,5,5:15,23:59
687,6,00:00,1:45
687,2,16:45,19:30
687,3,10:30,23:45
687,4,16:45,23:59
687,5,00:00,3:45
687,6,9:00,11:45
688,0,7:00,23:30
688,1,7:00,23:30
688,2,8:15,23:59
688,3,00:00,2:30
688,3,12:30,22:45
688,4,17:45,21:00
688,5,17:45,21:00
688,6,11:15,22:00
689,0,7:30,16:15
689,1,6:30,19:45
689,3,6:30,19:45
689,2,11:15,17:45
689,6,11:15,17:45
689,4,8:00,20:15
689,5,15:15,22:00
690,0,16:00,23:59
690,1,00:00,2:00
690,1,17:45,20:30
690,2,17:45,20:30
690,3,6:15,10:00
690,4,6:15,10:00
690,5,13:45,16:15
690,6,12:30,18:30
691,0,17:15,20:30
691,1,13:00,23:59
691,2,00:00,1:15
691,2,6:00,17:15
691,3,11:30,13:00
691,4,11:30,13:00
691,5,6:15,21:00
691,6,6:00,12:15
692,0,11:30,15:30
692,1,13:15,23:59
692,2,00:00,2:45
692,2,17:15,22:15
692,6,17:15,22:15
692,3,12:15,12:45
692,4,5:30,21:45
692,5,6:30,19:30
693,0,13:15,23:59
693,1,00:00,1:15
693,1,17:15,23:59
693,2,00:00,2:00
693,2,16:45,20:45
693,3,9:30,21:45
693,4,13:00,23:59
693,5,00:00,2:15
693,5,7:45,15:00
693,6,7:45,15:00
694,0,00:00,23:59
694,4,9:00,23:59
694,5,00:00,2:00
694,1,11:45,12:00
694,2,11:45,12:00
694,3,6:15,13:30
694,5,6:15,13:30
694,6,7:45,8:15
695,0,11:15,18:15
695,1,10:30,23:30
695,2,10:30,23:30
695,5,9:30,17:30
696,6,6:00,11:30
696,1,7:15,23:59
696,2,00:00,3:15
696,2,9:15,21:30
696,3,13:45,23:59
696,4,00:00,2:15
696,5,13:45,23:59
696,6,00:00,2:15
696,4,9:30,21:00
697,0,00:00,23:59
697,2,00:00,23:59
697,5,8:30,12:45
697,1,6:15,19:15
697,3,13:00,18:30
697,4,13:00,18:30
697,6,14:30,23:59
697,0,00:00,12:45
698,0,00:00,23:59
698,3,11:30,14:15
698,4,11:30,14:15
698,1,16:30,18:30
698,2,14:15,16:45
698,5,8:45,21:15
698,6,5:45,7:00
699,0,00:00,23:59
699,2,16:15,23:15
699,1,17:00,23:59
699,2,00:00,3:30
699,3,5:00,7:00
699,4,5:00,7:00
699,5,16:15,23:59
699,6,00:00,1:00
699,6,6:15,10:00
700,0,00:00,23:59
700,5,11:00,23:59
700,6,00:00,1:00
700,1,9:15,14:30
700,2,14:00,23:59
700,3,00:00,2:30
700,3,9:00,23:59
700,4,00:00,1:45
700,4,15:30,23:59
700,5,00:00,1:30
700,6,16:45,18:00
701,0,00:00,23:59
701,2,12:15,15:00
701,1,6:15,16:00
701,3,16:15,23:59
701,4,00:00,12:00
701,4,16:15,23:59
701,5,00:00,12:00
701,5,14:00,18:30
701,6,16:45,23:59
701,0,00:00,1:30
702,0,11:00,23:59
702,1,00:00,1:45
702,1,8:15,23:59
702,2,00:00,2:00
702,2,10:45,23:59
702,3,00:00,1:45
702,3,14:45,15:45
702,4,14:45,15:45
702,5,7:00,21:45
702,6,12:15,23:00
703,0,11:00,20:00
703,1,11:00,20:00
703,2,9:15,11:30
703,3,11:00,16:45
703,6,11:00,16:45
703,4,6:15,19:30
703,5,9:30,23:00
704,0,00:00,23:59
704,2,14:00,22:45
704,1,9:00,14:00
704,3,9:00,14:00
704,4,13:30,23:59
704,5,00:00,12:45
704,5,9:15,15:30
704,6,14:15,22:45
705,0,6:30,8:30
705,1,6:30,8:30
705,2,7:15,23:59
705,3,00:00,1:30
705,3,6:00,20:30
705,4,11:30,19:15
705,5,9:45,12:15
705,6,8:00,18:15
706,0,14:00,22:15
706,1,16:45,23:59
706,2,00:00,2:30
706,2,14:45,18:00
706,3,15:30,18:30
706,6,15:30,18:30
706,4,12:15,18:45
706,5,13:30,19:00
707,0,14:00,23:59
707,1,00:00,3:15
707,1,14:45,17:15
707,2,9:30,16:00
707,3,9:30,16:00
707,4,15:45,23:59
707,5,00:00,3:30
707,5,6:15,18:00
707,6,15:00,19:15
708,0,8:45,23:45
708,1,8:45,23:45
708,2,17:00,23:59
708,3,00:00,1:30
708,4,17:00,23:59
708,5,00:00,1:30
708,3,13:00,18:00
708,5,11:45,15:00
708,6,11:45,15:00
709,6,00:00,23:59
709,2,12:30,23:59
709,3,00:00,3:30
709,1,12:15,17:45
709,3,12:15,17:45
709,4,12:30,23:30
709,5,16:45,19:15
710,0,15:45,18:45
710,1,13:00,22:45
710,2,13:00,22:45
710,3,5:00,14:00
710,4,16:15,23:59
710,5,00:00,3:30
710,5,6:45,12:30
710,6,7:45,10:30
711,6,00:00,23:59
711,2,16:00,19:45
711,3,16:00,19:45
711,1,6:45,13:30
711,4,5:00,14:00
711,5,7:45,19:30
712,0,16:45,23:59
712,1,00:00,3:45
712,1,7:30,23:00
712,2,7:30,23:00
712,3,5:00,12:00
712,4,5:45,22:45
712,5,5:00,14:00
712,6,5:00,14:00
713,0,10:15,23:59
713,1,00:00,3:00
713,1,10:15,23:59
713,2,00:00,3:00
713,2,10:15,23:59
713,3,00:00,3:00
713,3,13:15,21:45
713,4,7:00,23:30
713,5,8:30,11:15
713,6,10:00,12:00
714,0,12:00,13:30
714,1,6:45,23:59
714,2,00:00,3:30
714,2,16:00,22:30
714,3,9:45,23:30
714,4,10:45,12:15
714,5,5:30,9:15
714,6,6:15,12:00
715,0,00:00,23:59
715,2,8:30,10:30
715,1,17:15,23:59
715,2,00:00,12:30
715,3,17:15,23:59
715,4,00:00,12:30
715,4,5:30,16:45
715,6,5:30,16:45
715,5,14:30,19:45
716,0,00:00,23:59
716,3,5:00,18:45
716,1,6:30,10:15
716,2,17:00,23:59
716,3,00:00,1:30
716,4,16:45,20:15
716,5,12:30,23:15
716,6,12:30,23:15
717,0,00:00,23:59
717,4,12:45,23:59
717,5,00:00,2:30
717,1,10:15,12:30
717,2,16:45,17:30
717,3,7:45,8:00
717,5,17:00,23:59
717,6,00:00,1:00
717,6,12:30,12:45
718,0,16:45,23:59
718,1,00:00,3:45
718,1,5:30,22:30
718,2,6:00,23:59
718,3,00:00,1:00
718,3,7:15,8:45
718,5,7:15,8:45
718,4,9:45,20:30
718,6,16:00,22:30
719,0,00:00,23:59
719,3,17:45,23:59
719,4,00:00,1:15
719,1,6:45,21:45
719,2,12:30,23:59
719,3,00:00,1:00
719,6,12:30,23:59
719,0,00:00,1:00
719,4,12:30,23:59
719,5,00:00,2:45
719,5,12:30,23:59
719,6,00:00,2:45
720,0,16:15,23:15
720,1,6:00,13:15
720,5,6:00,13:15
720,2,15:45,23:59
720,3,00:00,12:00
720,3,16:00,23:59
720,4,00:00,3:00
720,4,9:45,12:45
720,6,14:30,23:59
720,0,00:00,1:00
721,0,16:00,23:30
721,1,16:45,22:15
721,2,12:30,20:15
721,3,12:30,20:15
721,4,14:00,22:30
721,6,14:00,22:30
721,5,7:45,9:30
722,0,00:00,23:59
722,1,00:00,23:59
722,4,7:45,11:45
722,2,16:45,23:59
722,3,00:00,3:15
722,5,16:45,23:59
722,6,00:00,3:15
722,3,15:15,17:45
722,6,10:00,12:00
723,0,10:45,16:30
723,1,8:15,23:59
723,2,00:00,2:45
723,2,12:00,23:45
723,3,13:15,16:45
723,4,14:15,19:15
723,5,14:15,19:15
723,6,5:00,7:00
724,3,00:00,23:59
724,0,17:30,23:59
724,1,00:00,12:00
724,1,14:00,21:00
724,5,14:00,21:00
724,2,15:30,23:59
724,3,00:00,2:45
724,4,12:45,14:15
724,6,15:30,23:00
725,0,13:45,23:30
725,3,14:00,15:00
725,4,5:00,12:00
725,6,14:30,23:59
725,0,00:00,12:00
726,0,00:00,23:59
726,2,11:00,13:15
726,1,8:00,15:00
726,3,15:45,21:15
726,4,6:30,23:45
726,5,5:00,11:00
726,6,5:45,23:59
726,0,00:00,2:30
727,6,16:15,23:59
727,0,00:00,2:15
727,3,14:15,23:59
727,4,00:00,2:00
727,5,14:15,23:59
727,6,00:00,2:00
728,0,00:00,23:59
728,1,00:00,23:59
728,3,5:15,12:30
728,2,9:30,23:59
728,3,00:00,1:00
728,4,12:00,23:59
728,5,00:00,3:45
728,5,5:00,19:15
728,6,5:30,9:15
729,0,00:00,23:59
729,1,00:00,23:59
729,5,6:15,8:00
730,0,00:00,23:59
730,4,11:45,20:45
730,1,13:45,17:15
730,2,14:30,17:30
730,3,16:30,23:00
730,5,9:45,10:00
730,6,16:30,23:59
730,0,00:00,2:30
731,0,9:00,14:45
731,1,12:15,15:15
731,4,12:15,15:15
731,2,16:45,23:59
731,3,00:00,1:00
731,3,16:30,18:30
731,5,5:15,7:45
731,6,10:45,23:59
731,0,00:00,2:45
732,0,00:00,23:59
732,2,16:00,19:45
732,3,16:00,19:45
732,1,13:00,14:45
732,4,7:45,14:30
732,5,15:00,22:00
732,6,17:30,23:59
732,0,00:00,12:45
733,0,16:30,23:59
733,1,00:00,12:00
733,1,6:30,19:15
733,2,11:15,23:59
733,3,00:00,3:15
733,3,7:30,12:15
733,4,7:45,12:15
733,5,15:00,17:00
733,6,16:45,18:15
734,0,00:00,23:59
734,1,00:00,23:59
734,4,8:30,14:45
734,2,13:00,18:15
734,6,13:00,18:15
734,3,12:45,23:59
734,4,00:00,12:15
734,5,16:30,20:15
735,0,00:00,23:59
735,4,14:00,23:59
735,5,00:00,2:00
735,1,6:00,15:00
735,2,10:45,13:00
735,3,13:15,23:59
735,4,00:00,2:45
735,5,10:30,23:59
735,6,00:00,2:00
735,6,5:45,8:00
736,0,11:30,22:15
736,1,13:45,14:45
736,2,12:00,18:00
736,3,12:00,18:00
736,4,12:45,23:45
736,5,13:45,16:30
736,6,13:45,23:00
737,6,5:30,18:00
737,0,5:30,18:00
737,2,17:30,23:30
737,3,17:15,23:45
737,5,17:15,23:45
737,4,16:15,20:15
738,0,11:15,17:00
738,1,6:00,23:59
738,2,00:00,1:45
738,3,12:00,21:00
738,6,6:00,10:45
739,0,00:00,23:59
739,4,13:00,23:59
739,5,00:00,12:30
739,1,7:15,12:30
739,2,7:15,18:00
739,3,14:15,17:30
739,5,13:45,20:45
739,6,17:45,22:45
740,0,7:15,20:30
740,1,7:15,20:30
740,2,15:00,19:30
740,3,5:30,23:59
740,4,00:00,3:30
740,4,11:15,14:00
740,5,11:15,14:00
740,6,14:15,23:59
740,0,00:00,1:45
741,0,16:15,23:59
741,1,00:00,12:00
741,1,11:30,15:15
741,2,9:30,12:45
741,5,9:30,12:45
741,3,11:15,17:45
741,4,9:30,17:45
741,6,6:00,8:45
742,0,9:30,14:15
742,1,15:15,21:45
742,2,10:30,23:45
742,3,11:00,22:15
742,4,16:30,23:59
742,5,00:00,3:45
742,5,16:15,20:15
742,6,11:00,20:30
743,0,6:00,22:15
743,1,12:45,16:00
743,3,12:45,16:00
743,2,13:30,14:30
743,4,13:30,14:30
743,5,13:00,16:00
743,6,13:30,23:59
743,0,00:00,3:00
744,0,12:30,23:59
744,1,00:00,12:15
744,1,11:00,20:15
744,2,17:15,23:45
744,4,17:15,23:45
745,0,5:30,11:30
745,3,14:00,16:15
745,4,14:00,16:15
745,5,16:00,23:59
745,6,00:00,12:00
746,0,00:00,23:59
746,4,11:15,23:00
746,1,17:00,23:59
746,2,00:00,3:00
746,2,11:15,23:59
746,3,00:00,1:30
746,3,7:45,22:30
746,5,12:15,19:15
746,6,7:30,19:00
747,0,00:00,23:59
747,5,13:00,23:59
747,6,00:00,2:00
747,1,12:45,23:59
747,2,00:00,2:00
747,2,5:30,9:00
747,4,5:30,9:00
747,3,13:30,23:59
747,4,00:00,1:45
747,6,7:15,23:59
747,0,00:00,1:45
748,0,13:45,23:59
748,1,00:00,12:30
748,1,13:45,23:59
748,2,00:00,12:30
748,2,13:45,23:59
748,3,00:00,12:30
748,3,13:45,23:59
748,4,00:00,12:30
748,4,16:00,21:45
748,5,15:15,23:59
748,6,00:00,2:30
748,6,17:30,23:59
748,0,00:00,1:15
749,0,5:15,17:15
749,1,5:00,6:00
749,2,5:00,6:00
749,3,14:45,23:59
749,4,00:00,2:30
749,4,6:15,10:00
749,5,6:15,10:00
749,6,15:00,18:45
750,0,00:00,23:59
750,5,5:30,12:30
750,1,5:15,23:59
750,2,00:00,1:00
750,2,14:15,19:30
750,3,12:45,18:00
750,4,17:15,23:59
750,5,00:00,2:00
750,6,17:15,23:59
750,0,00:00,2:00
751,0,12:15,23:15
751,1,7:45,23:59
751,2,00:00,2:15
751,2,11:30,15:15
751,4,11:30,15:15
751,3,10:15,23:59
751,4,00:00,2:45
751,5,14:15,23:59
751,6,00:00,3:30
751,6,14:15,23:59
751,0,00:00,3:30
752,0,9:00,18:30
752,1,9:00,18:30
752,2,14:15,21:15
752,3,12:30,23:59
752,4,00:00,2:15
752,5,12:30,23:59
752,6,00:00,2:15
752,4,12:00,16:00
752,6,14:45,19:30
753,0,00:00,23:59
753,2,00:00,23:59
753,3,00:00,23:59
753,5,9:15,10:45
753,1,8:00,14:45
753,4,15:30,23:59
753,5,00:00,1:15
753,6,12:00,22:45
754,0,00:00,23:59
754,2,15:45,16:45
754,1,11:00,14:45
754,3,6:00,9:00
754,4,16:15,23:59
754,5,00:00,1:00
754,5,15:30,23:45
754,6,5:30,22:45
755,0,00:00,23:59
755,1,00:00,23:59
755,3,13:30,16:45
755,2,6:45,19:00
755,4,9:00,20:15
755,5,12:30,23:45
755,6,10:00,23:59
755,0,00:00,2:15
756,0,15:30,18:45
756,1,9:30,22:00
756,2,7:15,16:45
756,3,5:45,7:45
756,4,10:15,23:59
756,5,00:00,2:45
756,5,10:15,23:59
756,6,00:00,2:45
756,6,6:45,23:59
756,0,00:00,2:30
757,0,13:45,19:00
757,1,5:15,11:45
757,2,11:00,22:15
757,3,15:00,23:59
757,4,00:00,12:00
757,4,16:45,18:45
757,5,17:00,21:15
757,6,8:00,17:45
758,0,13:30,18:45
758,1,13:30,18:45
758,2,13:30,18:45
758,3,9:45,23:59
758,4,00:00,2:30
758,4,8:45,23:00
758,5,5:30,18:30
758,6,15:15,23:30
759,0,10:30,20:15
759,1,10:00,11:30
759,3,10:00,11:30
759,2,12:15,18:00
759,4,16:45,21:15
759,5,16:45,21:15
759,6,13:45,23:45
760,0,00:00,23:59
760,2,10:30,18:00
760,1,9:30,12:45
760,3,12:30,18:45
760,4,9:45,23:59
760,5,00:00,2:30
760,5,15:00,23:59
760,6,00:00,12:30
760,6,7:00,12:00
761,0,14:15,16:15
761,1,14:15,16:15
761,2,16:45,21:30
761,5,16:45,21:30
761,3,5:30,23:15
761,4,14:45,23:59
761,5,00:00,1:15
761,6,13:45,21:45
762,0,00:00,23:59
762,1,00:00,23:59
762,3,16:15,23:59
762,4,00:00,1:00
762,2,12:30,23:59
762,3,00:00,1:00
762,4,16:15,22:15
762,5,6:00,19:00
762,6,14:30,23:59
762,0,00:00,12:30
763,0,15:15,23:59
763,1,00:00,12:30
763,1,15:15,23:59
763,2,00:00,12:30
763,2,16:15,22:00
763,4,16:15,22:00
